x,y,theta,velocitiess
-0.9183119,0.456462799,-1.372000196,3.029778876
-0.954724283,0.429875071,-1.289843136,2.986640568
-0.991136666,0.403287343,-1.207686077,2.943502261
-1.02754905,0.376699615,-1.125529017,2.900363953
-1.063961433,0.350111886,-1.043371957,2.857225646
-1.100373816,0.323524158,-0.961214898,2.814087338
-1.136786199,0.29693643,-0.879057838,2.770949031
-1.14967241,0.268046893,-0.809937151,2.727409763
-1.119103921,0.234905735,-0.764895675,2.683129892
-1.088535432,0.201764576,-0.719854199,2.63885002
-1.057966942,0.168623418,-0.674812723,2.594570149
-1.027398453,0.135482259,-0.629771247,2.550290277
-0.996829963,0.1023411,-0.584729771,2.506010405
-0.966261474,0.069199942,-0.539688295,2.461730534
-0.935692985,0.036058783,-0.494646819,2.417450662
-0.905124495,0.002917625,-0.449605343,2.373170791
-0.874556006,-0.030223534,-0.404563867,2.328890919
-0.843987516,-0.063364693,-0.359522391,2.284611048
-0.813419027,-0.096505851,-0.314480915,2.240331176
-0.782850538,-0.12964701,-0.269439439,2.196051304
-0.752282048,-0.162788169,-0.224397963,2.151771433
-0.721713559,-0.195929327,-0.179356487,2.107491561
-0.691145069,-0.229070486,-0.134315011,2.06321169
-0.66057658,-0.262211644,-0.089273535,2.018931818
-0.630008091,-0.295352803,-0.044232059,1.974651946
-0.599439601,-0.328493962,0.000809417,1.930372075
-0.568871112,-0.36163512,0.045850892,1.886092203
-0.533746545,-0.383186877,0.075442397,1.870422934
-0.488792608,-0.37973543,0.071701828,1.916478745
-0.443838671,-0.376283983,0.06796126,1.962534555
-0.398884734,-0.372832536,0.064220691,2.008590366
-0.353930797,-0.369381088,0.060480122,2.054646177
-0.30897686,-0.365929641,0.056739553,2.100701988
-0.264022923,-0.362478194,0.052998984,2.146757798
-0.219068987,-0.359026746,0.049258415,2.192813609
-0.17411505,-0.355575299,0.045517846,2.23886942
-0.129161113,-0.352123852,0.041777278,2.284925231
-0.084207176,-0.348672405,0.038036709,2.330981041
-0.039253239,-0.345220957,0.03429614,2.377036852
0.005700698,-0.34176951,0.030555571,2.423092663
0.050654635,-0.338318063,0.026815002,2.469148473
0.095608572,-0.334866616,0.023074433,2.515204284
0.140562509,-0.331415168,0.019333864,2.561260095
0.185516446,-0.327963721,0.015593296,2.607315906
0.230470383,-0.324512274,0.011852727,2.653371716
0.27542432,-0.321060827,0.008112158,2.699427527
0.320378257,-0.317609379,0.004371589,2.745483338
0.365332194,-0.314157932,0.00063102,2.791539149
0.410286131,-0.310706485,-0.003109549,2.837594959
0.455240068,-0.307255037,-0.006850118,2.88365077
0.500300636,-0.306889505,-0.012025615,2.910393703
0.545385591,-0.307229739,-0.017529288,2.932719663
0.590470547,-0.307569973,-0.023032962,2.955045624
0.635555502,-0.307910207,-0.028536636,2.977371585
0.680640457,-0.308250441,-0.034040309,2.999697546
0.725725412,-0.308590676,-0.039543983,3.022023506
0.770810367,-0.30893091,-0.045047657,3.044349467
0.815895322,-0.309271144,-0.05055133,3.066675428
0.860980277,-0.309611378,-0.056055004,3.089001389
0.906065232,-0.309951613,-0.061558678,3.111327349
0.951150188,-0.310291847,-0.067062351,3.13365331
0.996235143,-0.310632081,-0.072566025,3.155979271
1.041320098,-0.310972315,-0.078069699,3.178305231
1.086405053,-0.31131255,-0.083573372,3.200631192
1.131490008,-0.311652784,-0.089077046,3.222957153
1.176574963,-0.311993018,-0.09458072,3.245283114
1.221659918,-0.312333252,-0.100084393,3.267609074
1.266744873,-0.312673487,-0.105588067,3.289935035
1.311829829,-0.313013721,-0.111091741,3.312260996
1.356914784,-0.313353955,-0.116595414,3.334586956
1.401999739,-0.313694189,-0.122099088,3.356912917
1.447084694,-0.314034424,-0.127602762,3.379238878
1.491832221,-0.31934367,-0.134262153,3.384662968
1.53654928,-0.325101581,-0.141025897,3.388560948
1.581266339,-0.330859492,-0.14778964,3.392458927
1.625983399,-0.336617402,-0.154553384,3.396356906
1.670700458,-0.342375313,-0.161317128,3.400254885
1.715417518,-0.348133224,-0.168080871,3.404152864
1.760134577,-0.353891135,-0.174844615,3.408050843
1.804851636,-0.359649046,-0.181608359,3.411948822
1.849568696,-0.365406957,-0.188372102,3.415846802
1.894285755,-0.371164867,-0.195135846,3.419744781
1.939002815,-0.376922778,-0.20189959,3.42364276
1.983719874,-0.382680689,-0.208663333,3.427540739
2.028436933,-0.3884386,-0.215427077,3.431438718
2.073153993,-0.394196511,-0.222190821,3.435336697
2.117871052,-0.399954422,-0.228954564,3.439234676
2.162588112,-0.405712332,-0.235718308,3.443132655
2.207305171,-0.411470243,-0.242482052,3.447030635
2.252022231,-0.417228154,-0.249245796,3.450928614
2.29673929,-0.422986065,-0.256009539,3.454826593
2.341456349,-0.428743976,-0.262773283,3.458724572
2.386173409,-0.434501886,-0.269537027,3.462622551
2.430890468,-0.440259797,-0.27630077,3.46652053
2.475302591,-0.44748557,-0.285990255,3.467650105
2.518612997,-0.460014644,-0.306250271,3.458777597
2.561923403,-0.472543719,-0.326510287,3.449905088
2.605233808,-0.485072793,-0.346770304,3.44103258
2.648544214,-0.497601867,-0.36703032,3.432160072
2.69185462,-0.510130941,-0.387290336,3.423287563
2.735165025,-0.522660015,-0.407550352,3.414415055
2.778475431,-0.535189089,-0.427810369,3.405542547
2.821785837,-0.547718163,-0.448070385,3.396670038
2.865096242,-0.560247237,-0.468330401,3.38779753
2.908406648,-0.572776311,-0.488590417,3.378925022
2.951717054,-0.585305385,-0.508850434,3.370052513
2.99502746,-0.597834459,-0.52911045,3.361180005
3.038337865,-0.610363533,-0.549370466,3.352307497
3.081648271,-0.622892607,-0.569630482,3.343434988
3.124958677,-0.635421681,-0.589890498,3.33456248
3.168269082,-0.647950755,-0.610150515,3.325689972
3.211579488,-0.660479829,-0.630410531,3.316817463
3.254889894,-0.673008903,-0.650670547,3.307944955
3.298200299,-0.685537977,-0.670930563,3.299072447
3.341510705,-0.698067051,-0.69119058,3.290199938
3.384821111,-0.710596125,-0.711450596,3.28132743
3.428131517,-0.7231252,-0.731710612,3.272454922
3.4666706,-0.744144491,-0.780446679,3.239741316
3.49989266,-0.774625037,-0.860915639,3.180459875
3.53311472,-0.805105583,-0.941384599,3.121178434
3.566336779,-0.83558613,-1.02185356,3.061896994
3.599558839,-0.866066676,-1.10232252,3.002615553
3.632780898,-0.896547222,-1.18279148,2.943334113
3.666002958,-0.927027768,-1.26326044,2.884052672
3.699225018,-0.957508314,-1.3437294,2.824771231
3.732447077,-0.98798886,-1.424198361,2.765489791
3.765669137,-1.018469406,-1.504667321,2.70620835
3.798891196,-1.048949953,-1.585136281,2.64692691
3.832113256,-1.079430499,-1.665605241,2.587645469
3.865335316,-1.109911045,-1.746074201,2.528364028
3.898557375,-1.140391591,-1.826543162,2.469082588
3.931779435,-1.170872137,-1.907012122,2.409801147
3.965001495,-1.201352683,-1.987481082,2.350519707
3.998223554,-1.23183323,-2.067950042,2.291238266
4.031445614,-1.262313776,-2.148419003,2.231956825
4.064667673,-1.292794322,-2.228887963,2.172675385
4.097889733,-1.323274868,-2.309356923,2.113393944
4.114693593,-1.353997924,-2.372896493,2.078125161
4.082386275,-1.385446392,-2.385795775,2.114684588
4.050078957,-1.41689486,-2.398695058,2.151244015
4.017771639,-1.448343328,-2.411594341,2.187803442
3.985464321,-1.479791796,-2.424493623,2.224362869
3.953157003,-1.511240264,-2.437392906,2.260922296
3.920849684,-1.542688732,-2.450292188,2.297481723
3.888542366,-1.574137199,-2.463191471,2.33404115
3.856235048,-1.605585667,-2.476090754,2.370600578
3.82392773,-1.637034135,-2.488990036,2.407160005
3.791620412,-1.668482603,-2.501889319,2.443719432
3.759313094,-1.699931071,-2.514788602,2.480278859
3.727005775,-1.731379539,-2.527687884,2.516838286
3.694698457,-1.762828007,-2.540587167,2.553397713
3.662391139,-1.794276475,-2.55348645,2.58995714
3.630083821,-1.825724943,-2.566385732,2.626516567
3.597776503,-1.85717341,-2.579285015,2.663075995
3.565469185,-1.888621878,-2.592184298,2.699635422
3.533161867,-1.920070346,-2.60508358,2.736194849
3.500854548,-1.951518814,-2.617982863,2.772754276
3.466519988,-1.980262611,-2.628268165,2.803902457
3.427270157,-2.002448636,-2.632215583,2.821930481
3.388020326,-2.024634661,-2.636163002,2.839958505
3.348770495,-2.046820686,-2.640110421,2.857986529
3.309520664,-2.069006711,-2.64405784,2.876014553
3.270270834,-2.091192737,-2.648005259,2.894042577
3.231021003,-2.113378762,-2.651952678,2.912070601
3.191771172,-2.135564787,-2.655900096,2.930098625
3.152521341,-2.157750812,-2.659847515,2.948126649
3.11327151,-2.179936837,-2.663794934,2.966154673
3.074021679,-2.202122863,-2.667742353,2.984182697
3.034771848,-2.224308888,-2.671689772,3.002210721
2.995522017,-2.246494913,-2.675637191,3.020238745
2.956272186,-2.268680938,-2.67958461,3.038266769
2.917022356,-2.290866963,-2.683532028,3.056294793
2.877772525,-2.313052989,-2.687479447,3.074322817
2.838522694,-2.335239014,-2.691426866,3.092350841
2.799272863,-2.357425039,-2.695374285,3.110378865
2.760023032,-2.379611064,-2.699321704,3.128406889
2.720773201,-2.401797089,-2.703269123,3.146434913
2.68152337,-2.423983114,-2.707216542,3.164462937
2.642273539,-2.44616914,-2.71116396,3.182490961
2.603023708,-2.468355165,-2.715111379,3.200518985
2.562991855,-2.488999169,-2.717200079,3.219409499
2.521901898,-2.507556766,-2.716773869,3.239466991
2.480811942,-2.526114363,-2.716347659,3.259524483
2.439721986,-2.544671961,-2.715921449,3.279581975
2.398632029,-2.563229558,-2.71549524,3.299639467
2.357542073,-2.581787155,-2.71506903,3.319696959
2.316452116,-2.600344752,-2.71464282,3.339754451
2.27536216,-2.61890235,-2.71421661,3.359811943
2.234272203,-2.637459947,-2.7137904,3.379869435
2.193182247,-2.656017544,-2.71336419,3.399926927
2.15209229,-2.674575142,-2.712937981,3.419984419
2.111002334,-2.693132739,-2.712511771,3.440041911
2.069912377,-2.711690336,-2.712085561,3.460099403
2.028822421,-2.730247933,-2.711659351,3.480156895
1.987732464,-2.748805531,-2.711233141,3.500214387
1.946642508,-2.767363128,-2.710806931,3.520271879
1.905552552,-2.785920725,-2.710380722,3.540329371
1.864462595,-2.804478322,-2.709954512,3.560386863
1.823372639,-2.82303592,-2.709528302,3.580444355
1.782282682,-2.841593517,-2.709102092,3.600501847
1.741192726,-2.860151114,-2.708675882,3.620559339
1.700102769,-2.878708712,-2.708249672,3.640616831
1.659012813,-2.897266309,-2.707823463,3.660674323
1.61808466,-2.916177634,-2.702419838,3.680895827
1.577174766,-2.935128873,-2.696454567,3.701135838
1.536264871,-2.954080112,-2.690489296,3.721375848
1.495354977,-2.973031351,-2.684524026,3.741615859
1.454445082,-2.99198259,-2.678558755,3.761855869
1.413535188,-3.010933829,-2.672593484,3.78209588
1.372625293,-3.029885068,-2.666628213,3.802335891
1.331715398,-3.048836308,-2.660662943,3.822575901
1.290805504,-3.067787547,-2.654697672,3.842815912
1.249895609,-3.086738786,-2.648732401,3.863055922
1.208985715,-3.105690025,-2.64276713,3.883295933
1.16807582,-3.124641264,-2.63680186,3.903535944
1.127165926,-3.143592503,-2.630836589,3.923775954
1.086256031,-3.162543742,-2.624871318,3.944015965
1.045346136,-3.181494982,-2.618906047,3.964255975
1.004436242,-3.200446221,-2.612940776,3.984495986
0.963526347,-3.21939746,-2.606975506,4.004735997
0.922616453,-3.238348699,-2.601010235,4.024976007
0.881706558,-3.257299938,-2.595044964,4.045216018
0.840796664,-3.276251177,-2.589079693,4.065456028
0.799886769,-3.295202416,-2.583114423,4.085696039
0.759258053,-3.314669785,-2.576363789,4.104657106
0.721150874,-3.338765674,-2.562570217,4.112148926
0.683043696,-3.362861564,-2.548776646,4.119640746
0.644936517,-3.386957453,-2.534983074,4.127132566
0.606829339,-3.411053343,-2.521189503,4.134624386
0.56872216,-3.435149232,-2.507395931,4.142116206
0.530614982,-3.459245121,-2.493602359,4.149608027
0.492507803,-3.483341011,-2.479808788,4.157099847
0.454400625,-3.5074369,-2.466015216,4.164591667
0.416293446,-3.531532789,-2.452221645,4.172083487
0.378186268,-3.555628679,-2.438428073,4.179575307
0.340079089,-3.579724568,-2.424634501,4.187067127
0.301971911,-3.603820458,-2.41084093,4.194558947
0.263864732,-3.627916347,-2.397047358,4.202050767
0.225757554,-3.652012236,-2.383253786,4.209542587
0.187650375,-3.676108126,-2.369460215,4.217034407
0.149543197,-3.700204015,-2.355666643,4.224526228
0.111436018,-3.724299904,-2.341873072,4.232018048
0.07332884,-3.748395794,-2.3280795,4.239509868
0.035221661,-3.772491683,-2.314285928,4.247001688
-0.002885517,-3.796587573,-2.300492357,4.254493508
-0.040992696,-3.820683462,-2.286698785,4.261985328
-0.079099874,-3.844779351,-2.272905214,4.269477148
-0.111077775,-3.875884215,-2.261902607,4.273363564
-0.14003887,-3.910438866,-2.252273701,4.275475414
-0.168999965,-3.944993516,-2.242644795,4.277587265
-0.19796106,-3.979548167,-2.233015889,4.279699116
-0.226922156,-4.014102818,-2.223386984,4.281810966
-0.255883251,-4.048657469,-2.213758078,4.283922817
-0.284844346,-4.08321212,-2.204129172,4.286034668
-0.313805441,-4.117766771,-2.194500266,4.288146518
-0.342766537,-4.152321422,-2.18487136,4.290258369
-0.371727632,-4.186876073,-2.175242455,4.29237022
-0.400688727,-4.221430724,-2.165613549,4.29448207
-0.429649823,-4.255985375,-2.155984643,4.296593921
-0.458610918,-4.290540026,-2.146355737,4.298705771
-0.487572013,-4.325094677,-2.136726832,4.300817622
-0.516533108,-4.359649327,-2.127097926,4.302929473
-0.545494204,-4.394203978,-2.11746902,4.305041323
-0.574455299,-4.428758629,-2.107840114,4.307153174
-0.603416394,-4.46331328,-2.098211209,4.309265025
-0.632377489,-4.497867931,-2.088582303,4.311376875
-0.661338585,-4.532422582,-2.078953397,4.313488726
-0.69029968,-4.566977233,-2.069324491,4.315600577
-0.717267852,-4.602879219,-2.0610136,4.318667833
-0.738542105,-4.642630636,-2.056468368,4.324464751
-0.759816357,-4.682382052,-2.051923137,4.330261668
-0.78109061,-4.722133469,-2.047377905,4.336058586
-0.802364862,-4.761884885,-2.042832673,4.341855503
-0.823639115,-4.801636302,-2.038287442,4.347652421
-0.844913367,-4.841387718,-2.03374221,4.353449338
-0.86618762,-4.881139135,-2.029196978,4.359246256
-0.887461872,-4.920890552,-2.024651746,4.365043173
-0.908736125,-4.960641968,-2.020106515,4.370840091
-0.930010377,-5.000393385,-2.015561283,4.376637008
-0.95128463,-5.040144801,-2.011016051,4.382433925
-0.972558883,-5.079896218,-2.00647082,4.388230843
-0.993833135,-5.119647634,-2.001925588,4.39402776
-1.015107388,-5.159399051,-1.997380356,4.399824678
-1.03638164,-5.199150467,-1.992835124,4.405621595
-1.057655893,-5.238901884,-1.988289893,4.411418513
-1.078930145,-5.2786533,-1.983744661,4.41721543
-1.100204398,-5.318404717,-1.979199429,4.423012348
-1.12147865,-5.358156134,-1.974654198,4.428809265
-1.142752903,-5.39790755,-1.970108966,4.434606183
-1.164027155,-5.437658967,-1.965563734,4.4404031
-1.182845274,-5.478573296,-1.961919113,4.446460855
-1.200111888,-5.520222222,-1.958843394,4.452683377
-1.217378503,-5.561871147,-1.955767675,4.458905899
-1.234645117,-5.603520072,-1.952691956,4.46512842
-1.251911732,-5.645168997,-1.949616237,4.471350942
-1.269178346,-5.686817922,-1.946540518,4.477573464
-1.286444961,-5.728466847,-1.943464798,4.483795986
-1.303711575,-5.770115772,-1.940389079,4.490018507
-1.32097819,-5.811764697,-1.93731336,4.496241029
-1.338244804,-5.853413622,-1.934237641,4.502463551
-1.355511419,-5.895062547,-1.931161922,4.508686073
-1.372778033,-5.936711473,-1.928086203,4.514908594
-1.390044648,-5.978360398,-1.925010484,4.521131116
-1.407311262,-6.020009323,-1.921934765,4.527353638
-1.424577877,-6.061658248,-1.918859046,4.53357616
-1.441844491,-6.103307173,-1.915783327,4.539798681
-1.459111106,-6.144956098,-1.912707608,4.546021203
-1.47637772,-6.186605023,-1.909631889,4.552243725
-1.493644335,-6.228253948,-1.90655617,4.558466247
-1.510910949,-6.269902873,-1.903480451,4.564688769
-1.528177564,-6.311551799,-1.900404732,4.57091129
-1.545444178,-6.353200724,-1.897329013,4.577133812
-1.561548629,-6.395285568,-1.89445809,4.583191442
-1.575932104,-6.438015939,-1.891890437,4.589004893
-1.59031558,-6.48074631,-1.889322785,4.594818344
-1.604699055,-6.52347668,-1.886755132,4.600631795
-1.61908253,-6.566207051,-1.88418748,4.606445246
-1.633466005,-6.608937422,-1.881619827,4.612258697
-1.64784948,-6.651667792,-1.879052175,4.618072147
-1.662232956,-6.694398163,-1.876484522,4.623885598
-1.676616431,-6.737128534,-1.87391687,4.629699049
-1.690999906,-6.779858905,-1.871349217,4.6355125
-1.705383381,-6.822589275,-1.868781565,4.641325951
-1.719766856,-6.865319646,-1.866213912,4.647139402
-1.734150331,-6.908050017,-1.863646259,4.652952853
-1.748533807,-6.950780387,-1.861078607,4.658766304
-1.762917282,-6.993510758,-1.858510954,4.664579755
-1.777300757,-7.036241129,-1.855943302,4.670393206
-1.791684232,-7.078971499,-1.853375649,4.676206657
-1.806067707,-7.12170187,-1.850807997,4.682020108
-1.820451182,-7.164432241,-1.848240344,4.687833559
-1.834834658,-7.207162612,-1.845672692,4.69364701
-1.849218133,-7.249892982,-1.843105039,4.699460461
-1.863601608,-7.292623353,-1.840537387,4.705273912
-1.877568285,-7.335480899,-1.83797894,4.71094114
-1.889490237,-7.378962344,-1.835465654,4.715891027
-1.901412188,-7.422443788,-1.832952369,4.720840913
-1.91333414,-7.465925233,-1.830439083,4.7257908
-1.925256091,-7.509406677,-1.827925798,4.730740687
-1.937178043,-7.552888122,-1.825412512,4.735690574
-1.949099994,-7.596369566,-1.822899226,4.74064046
-1.961021946,-7.639851011,-1.820385941,4.745590347
-1.972943897,-7.683332455,-1.817872655,4.750540234
-1.984865849,-7.726813899,-1.81535937,4.755490121
-1.9967878,-7.770295344,-1.812846084,4.760440007
-2.008709752,-7.813776788,-1.810332799,4.765389894
-2.020631703,-7.857258233,-1.807819513,4.770339781
-2.032553655,-7.900739677,-1.805306228,4.775289668
-2.044475606,-7.944221122,-1.802792942,4.780239554
-2.056397557,-7.987702566,-1.800279657,4.785189441
-2.068319509,-8.031184011,-1.797766371,4.790139328
-2.08024146,-8.074665455,-1.795253086,4.795089215
-2.092163412,-8.1181469,-1.7927398,4.800039101
-2.104085363,-8.161628344,-1.790226514,4.804988988
-2.116007315,-8.205109788,-1.787713229,4.809938875
-2.127929266,-8.248591233,-1.785199943,4.814888762
-2.139704752,-8.292108493,-1.78265933,4.81974821
-2.149193431,-8.336184948,-1.779692047,4.823195622
-2.158682111,-8.380261403,-1.776724763,4.826643034
-2.168170791,-8.424337858,-1.773757479,4.830090446
-2.17765947,-8.468414313,-1.770790196,4.833537858
-2.18714815,-8.512490768,-1.767822912,4.83698527
-2.19663683,-8.556567224,-1.764855629,4.840432681
-2.206125509,-8.600643679,-1.761888345,4.843880093
-2.215614189,-8.644720134,-1.758921061,4.847327505
-2.225102869,-8.688796589,-1.755953778,4.850774917
-2.234591548,-8.732873044,-1.752986494,4.854222329
-2.244080228,-8.776949499,-1.75001921,4.857669741
-2.253568908,-8.821025954,-1.747051927,4.861117153
-2.263057587,-8.86510241,-1.744084643,4.864564565
-2.272546267,-8.909178865,-1.741117359,4.868011977
-2.282034947,-8.95325532,-1.738150076,4.871459389
-2.291523626,-8.997331775,-1.735182792,4.874906801
-2.301012306,-9.04140823,-1.732215508,4.878354212
-2.310500985,-9.085484685,-1.729248225,4.881801624
-2.319989665,-9.12956114,-1.726280941,4.885249036
-2.329478345,-9.173637596,-1.723313658,4.888696448
-2.338967024,-9.217714051,-1.720346374,4.89214386
-2.348453622,-9.261790883,-1.717378411,4.89558996
-2.355038941,-9.306393602,-1.713464201,4.897207815
-2.36162426,-9.35099632,-1.709549991,4.89882567
-2.368209579,-9.395599039,-1.705635781,4.900443524
-2.374794898,-9.440201758,-1.701721571,4.902061379
-2.381380217,-9.484804477,-1.697807361,4.903679234
-2.387965536,-9.529407195,-1.693893151,4.905297089
-2.394550855,-9.574009914,-1.689978941,4.906914944
-2.401136173,-9.618612633,-1.686064731,4.908532798
-2.407721492,-9.663215351,-1.682150521,4.910150653
-2.414306811,-9.70781807,-1.67823631,4.911768508
-2.42089213,-9.752420789,-1.6743221,4.913386363
-2.427477449,-9.797023507,-1.67040789,4.915004218
-2.434062768,-9.841626226,-1.66649368,4.916622072
-2.440648087,-9.886228945,-1.66257947,4.918239927
-2.447233406,-9.930831663,-1.65866526,4.919857782
-2.453818725,-9.975434382,-1.65475105,4.921475637
-2.460404044,-10.0200371,-1.65083684,4.923093492
-2.466989363,-10.06463982,-1.64692263,4.924711346
-2.473574682,-10.10924254,-1.64300842,4.926329201
-2.48016,-10.15384526,-1.63909421,4.927947056
-2.486745319,-10.19844798,-1.63518,4.929564911
-2.493330638,-10.24305069,-1.631265789,4.931182766
-2.496757884,-10.28798035,-1.625887731,4.930658431
-2.499449274,-10.33298619,-1.620168584,4.929634949
-2.502140664,-10.37799203,-1.614449437,4.928611467
-2.504832054,-10.42299786,-1.608730291,4.927587985
-2.507523444,-10.4680037,-1.603011144,4.926564503
-2.510214833,-10.51300954,-1.597291997,4.925541022
-2.512906223,-10.55801537,-1.591572851,4.92451754
-2.515597613,-10.60302121,-1.585853704,4.923494058
-2.518289003,-10.64802705,-1.580134557,4.922470576
-2.520980393,-10.69303288,-1.57441541,4.921447094
-2.523671783,-10.73803872,-1.568696264,4.920423612
-2.526363173,-10.78304456,-1.562977117,4.919400131
-2.529054563,-10.82805039,-1.55725797,4.918376649
-2.531745953,-10.87305623,-1.551538823,4.917353167
-2.534437342,-10.91806207,-1.545819677,4.916329685
-2.537128732,-10.96306791,-1.54010053,4.915306203
-2.539820122,-11.00807374,-1.534381383,4.914282721
-2.542511512,-11.05307958,-1.528662236,4.91325924
-2.545202902,-11.09808542,-1.52294309,4.912235758
-2.547894292,-11.14309125,-1.517223943,4.911212276
-2.550585682,-11.18809709,-1.511504796,4.910188794
-2.553277072,-11.23310293,-1.505785649,4.909165312
-2.551932007,-11.27809474,-1.49767989,4.905040241
-2.548928041,-11.3230808,-1.488593281,4.899640478
-2.545924075,-11.36806685,-1.479506672,4.894240715
-2.542920109,-11.41305291,-1.470420063,4.888840952
-2.539916143,-11.45803896,-1.461333454,4.883441189
-2.536912177,-11.50302502,-1.452246845,4.878041426
-2.533908211,-11.54801107,-1.443160235,4.872641663
-2.530904245,-11.59299713,-1.434073626,4.8672419
-2.527900279,-11.63798318,-1.424987017,4.861842137
-2.524896313,-11.68296924,-1.415900408,4.856442374
-2.521892347,-11.72795529,-1.406813799,4.851042612
-2.518888381,-11.77294135,-1.39772719,4.845642849
-2.515884415,-11.8179274,-1.388640581,4.840243086
-2.512880449,-11.86291346,-1.379553972,4.834843323
-2.509876483,-11.90789951,-1.370467362,4.82944356
-2.506872517,-11.95288557,-1.361380753,4.824043797
-2.503868551,-11.99787162,-1.352294144,4.818644034
-2.500864585,-12.04285768,-1.343207535,4.813244271
-2.497860619,-12.08784373,-1.334120926,4.807844508
-2.494856653,-12.13282979,-1.325034317,4.802444745
-2.491852687,-12.17781584,-1.315947708,4.797044982
-2.488848721,-12.2228019,-1.306861099,4.791645219
-2.47898658,-12.26663661,-1.293442096,4.779454432
-2.467135527,-12.31013743,-1.278766673,4.765294208
-2.455284474,-12.35363826,-1.26409125,4.751133984
-2.443433422,-12.39713908,-1.249415827,4.736973759
-2.431582369,-12.4406399,-1.234740404,4.722813535
-2.419731316,-12.48414072,-1.220064982,4.708653311
-2.407880263,-12.52764154,-1.205389559,4.694493086
-2.396029211,-12.57114236,-1.190714136,4.680332862
-2.384178158,-12.61464319,-1.176038713,4.666172638
-2.372327105,-12.65814401,-1.16136329,4.652012413
-2.360476052,-12.70164483,-1.146687868,4.637852189
-2.348625,-12.74514565,-1.132012445,4.623691965
-2.336773947,-12.78864647,-1.117337022,4.60953174
-2.324922894,-12.83214729,-1.102661599,4.595371516
-2.313071842,-12.87564812,-1.087986176,4.581211292
-2.301220789,-12.91914894,-1.073310754,4.567051067
-2.289369736,-12.96264976,-1.058635331,4.552890843
-2.277518683,-13.00615058,-1.043959908,4.538730619
-2.265667631,-13.0496514,-1.029284485,4.524570394
-2.253816578,-13.09315222,-1.014609062,4.51041017
-2.241965525,-13.13665305,-0.999933639,4.496249946
-2.230114472,-13.18015387,-0.985258217,4.482089721
-2.20655434,-13.21833348,-0.983674808,4.459266657
-2.181578057,-13.25586952,-0.983674808,4.435395868
-2.156601774,-13.29340556,-0.983674808,4.41152508
-2.131625491,-13.3309416,-0.983674808,4.387654291
-2.106649208,-13.36847763,-0.983674808,4.363783503
-2.081672926,-13.40601367,-0.983674808,4.339912715
-2.056696643,-13.44354971,-0.983674808,4.316041926
-2.03172036,-13.48108575,-0.983674808,4.292171138
-2.006744077,-13.51862179,-0.983674808,4.268300349
-1.981767794,-13.55615783,-0.983674808,4.244429561
-1.956791511,-13.59369387,-0.983674808,4.220558773
-1.931815228,-13.63122991,-0.983674808,4.196687984
-1.906838946,-13.66876595,-0.983674808,4.172817196
-1.881862663,-13.70630199,-0.983674808,4.148946407
-1.85688638,-13.74383803,-0.983674808,4.125075619
-1.831910097,-13.78137407,-0.983674808,4.10120483
-1.806933814,-13.8189101,-0.983674808,4.077334042
-1.781957531,-13.85644614,-0.983674808,4.053463254
-1.756981249,-13.89398218,-0.983674808,4.029592465
-1.732004966,-13.93151822,-0.983674808,4.005721677
-1.707028683,-13.96905426,-0.983674808,3.981850888
-1.6820524,-14.0065903,-0.983674808,3.9579801
